,id,name,category,ratings,review_counts,zip_code
247,RtUvSWO_UZ8V3Wpj0n077w,KINKA IZAKAYA ORIGINAL,Japanese,4.0,1628,M5B 2A2
248,ts_kVtBEAJsdmdoqxRDdRQ,Tabule Restaurant,Middle Eastern,4.0,253,M4S 1Z8
249,m_KxjrHzcVgYgtiPlmqFYA,Zezafoun Syrian Cuisine,Syrian,4.5,86,M4S 1P8
250,k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,American (Traditional),4.0,724,M6C 1B2
251,ZhACHVw9k438Z3i-Gw9BHA,Banh Mi Boys,Vietnamese,4.5,111,M4P 3J6
252,-ICGmF2qUVKdvOehVNgPbg,Lamesa Filipino Kitchen,Filipino,4.0,352,M6C 1A9
253,DfCuDI8b6rZ4nXl9Zg-eSw,de Mello Palheta,Coffee & Tea,4.0,132,M4P 2H6
254,59c3Cp-p5i18xFCKUuCkFQ,La Vecchia Ristorante,Italian,3.5,288,M4P 2E7
255,e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,Lounges,4.0,923,M5S 1Y6
256,q9_gLvTNf11etVxbH7JY0Q,Yasu,Japanese,4.5,364,M5S 1G4
257,u5FaT53p0rqRr9CI8an5RA,Formocha,Coffee & Tea,4.0,117,M4P 1G8
258,8J0NuWmoFfSGe5LuaiMfpg,Sake Bar Kushi,Japanese,4.0,133,M4R 1B1
259,HwRmXSukIsn_1KEpapYz0Q,Fuwa Fuwa Japanese Pancakes,Desserts,4.0,140,M4P 2H6
260,lDpVyjENOz_qbxbRoyBi8w,Black Camel,Sandwiches,4.5,340,M4W 1S9
261,wL5yGvlL1zXZ4EPJ8d0hIA,Rolltation,Sushi Bars,4.0,98,M4P 2C6
262,cFyXbPxTAwKRlIqe-XLMcw,STACK,Barbeque,4.0,283,M4N 2L5
263,Uq-GOs9_IqweUsB5MdII9w,Emma's Country Kitchen,Breakfast & Brunch,4.0,394,M6C 1B6
264,QNdNPr3f-WdESYo9WabWpw,Istanbul Cafe & Espresso Bar,Coffee & Tea,4.0,106,M4P 1A6
265,jVefoZbu5VF80CCB1Q2MaA,Little Sister,Indonesian,3.5,195,M4S 1Z9
266,sYSlKRCWmVeQr1hA6-WUzw,Fresh on Eglinton,Vegan,3.5,172,M4P 1A6
267,L-Yj3Y1bYKTSg4uE9KTVBw,Adamson Barbecue,Barbeque,4.5,312,M4G 2B6
268,LCb2moBNkcBto_32rmZJ5A,Echo Sushi,Sushi Bars,3.5,173,M4S 1Z9
269,3gdjVkNeUa9piW9H708Aig,The Olde Yorke,Seafood,4.5,258,M4G 3V3
270,Iw6HDyVxstrPz_r5ydnPXQ,Eggstatic,Breakfast & Brunch,4.5,86,M4G 3B7
271,G24p1oGGfY3t-m8Z2lPCaQ,Tinuno,Filipino,4.0,560,M4X 1J6
272,wVc3g-YfyDvkOLDecpr4DA,Five Doors North,Italian,4.0,115,M4S 2A3
273,O_UC_izJXcAmkm6HlEyGSA,Playa Cabana,Mexican,4.0,431,M5R 1V4
274,s4c_f9WwcolJTNitq2gWpQ,Casa Loma,Museums,3.5,316,M5R 1X8
275,ohZEAOsjOYPINsqaqKnzfA,Flaming Stove,Middle Eastern,4.5,53,M4S 1G3
276,g6AFW-zY0wDvBl9U82g4zg,Baretto Caffe,Cafes,5.0,326,M3B 2W7
277,ukAUNyzUcBA4Su8UKjaJKg,7 Numbers Restaurant,Italian,4.0,105,M5N 1A5
278,YnHY2M-6Q5Lz_Loi8rZ2Ow,Khau Gully,Indian,4.0,85,M4S 1Z8
279,saijdv-vXJrvsCfvr7SZOw,Katsuya,Japanese,4.5,417,M5B 2M2
280,67Pa_CtXthgJzXfY8JzLDQ,Holy Chuck,Burgers,3.5,313,M4T 1Y7
281,u9_cHsWEKds73ZT8PZaf6g,Bolan Thai Cuisine,Thai,4.0,97,M4S 2N4
282,Iadni8K9IgCJe2yB3fpgTw,Banjara Indian Cuisine,Indian,4.0,137,M4P 1G4
283,hm0y7QxT-UUmQcF074qV0g,Boxcar Social,Wine Bars,4.0,141,M4T 1W1
284,nHFJtud7jWZhM9dHQ1eIRA,Buk Chang Dong Soon Tofu,Korean,4.0,450,M6G 1L3
285,eKznX8VTfcQrjCqXpeobiw,Rasa,Canadian (New),4.5,265,M5S 2K8
286,xGXzIliuZ6FgMS870UjPRw,The Burger Shack,Hot Dogs,3.5,106,M4R 1A9
287,g3t2AQQVT2tWD64Huu7xVA,Royal Ontario Museum,Museums,4.0,317,M5S 2C6
288,9ot8oInkYZTt6wkkGe__vQ,Auberge du Pommier,French,4.0,358,M2P 2C6
289,fNc1WuGwiT7RhqXUIe4S8A,Sabai Sabai Kitchen and Bar,Laotian,4.0,380,M4W 1A9
290,thzyiQZb16zD8wMliaEfRQ,Sushi Supreme,Sushi Bars,4.0,104,M4S 1Z8
291,cj_9eTPR0JBqk9qt2VmzFw,Hodo Kwaja,Bakeries,4.5,222,M6G 1K9
292,47wBHgBwQ8_70sjmXow_1g,Her Father's Cider Bar & Kitchen,Gastropubs,4.5,157,M5S 1G7
293,dMGT_S059U8hzMWxdf90SQ,Hotel Gelato,Ice Cream & Frozen Yogurt,4.0,61,M5N 1B4
294,cccT1HYSn1e4gDbMx9xebA,Fit For Life,Sandwiches,4.5,39,M4P 1A6
295,-Tns0_AGEfXrf37ktfxPvg,Rachel's Coffee House,Coffee & Tea,4.0,74,M4S 1Z8
296,jTZYireK6pnPb6Rni0jygw,Wow Sushi,Sushi Bars,4.0,413,M4Y 1R4
297,0mGYvAFGxH9bGRqYHxS0BQ,Touhenboku Ramen Restaurant,Ramen,3.5,118,M4P
298,tCjlXROlbcaGiBRfU2jaiw,The Keg Steakhouse + Bar - Mansion,Steakhouses,4.0,317,M4Y 2H7
299,qhtGHIO1Qgxjh4-8Ij8Tzw,Milkcow Cafe,Ice Cream & Frozen Yogurt,4.0,99,M4P 2J6
300,XF7cEaCGuPkt1yuz77jeTQ,Mermaid Fish and Grill House,Seafood,4.5,47,M4T 1M9
301,-BbnAc9YEO6pjvJGEtFbVQ,Sansotei,Ramen,4.0,271,M4Y 2A6
302,By4Suw6S-whbg51y_967BQ,Snakes & Lattes Midtown,Cafes,4.0,59,M4P 1G6
303,eXS5YBwzRnFUbGlTvlx1rA,The Mad Bean,Coffee & Tea,4.5,49,M5N 1B1
304,oKfiAU3X4C2chk6DJdKPAQ,Dutch Dreams,Ice Cream & Frozen Yogurt,4.0,119,M6G 2N3
305,U4iqELk1IiqARpk5uJJOZg,Eva's Original Chimneys,Desserts,4.0,285,M5S 1X8
306,JG9UpsFR6hrqQqsKh_RyaQ,Planta Yorkville,Tapas/Small Plates,4.0,430,M5R 3P5
307,B9pMUND3peh4fFtGmqA4LA,Balsamico Ristorante,Italian,4.5,41,M4S 2A2
308,0cpLF0LFQHHRFNlL0iy_Aw,Union Social Eatery,American (Traditional),4.0,144,M4V 1K6
309,K3NW8TEu4QRQvFvHer8v4A,Joso's,Seafood,4.5,150,M5R 1J2
310,qR4EIktJfQKc4rnKgBzvtw,Gyubee Japanese Grill - Bloor,Barbeque,4.0,229,M5S 1W7
311,PIw9pJ4d1hKOGAylByxzQw,Hokkaido Ramen Santouka,Ramen,4.5,36,M4S 2A2
312,ICFYlS9nwsoAyaiRXMu9tQ,Fuwa Fuwa Japanese Pancakes,Desserts,4.0,352,M5S 2N5
313,FBd6q_qzEFixvhV3KdzvJw,Riddle Room,Cafes,4.5,172,M4Y 1Z2
314,R5ZvZ97FDp2bD93CNKg-zQ,Lola Sushi,Sushi Bars,4.0,67,M4S 2A3
315,IhM1UBvAMM5Fia4f_v1wdQ,El Nahual Tacos,Mexican,4.5,118,M5S 1X2
316,ym4zQit5BHrOk53lk8dFJg,Bar Ape,Ice Cream & Frozen Yogurt,4.5,77,M6C 2X6
317,P7CQtFeORdYNO2_305rEbw,Shoushin,Japanese,4.0,78,M4N 2M4
318,XIQZC49qv_75_3sKQApSsw,Crosstown Coffee Bar,Coffee & Tea,4.5,26,M5P 2J8
319,HKfW6AZ-lW7jwLJwNlcLLQ,Kintako Japanese Restaurant,Japanese,4.0,156,M4G 3W4
320,qbQ1qZx6eTy7pOOXMBfQNQ,Boom Breakfast & Co,Breakfast & Brunch,3.5,118,M4R 1A7
321,JuBw7e5HDcVJ7PjXIbE30Q,9 Bars,Cafes,4.5,32,M4T 1M9
322,StJX1EMWre9a6HI-tRbuhQ,KINTON RAMEN,Ramen,3.5,81,M4P 2Y3
323,a-Mo7Ipu_c5y21mmg0-F7g,Agio,Italian,4.5,175,M6E 1C5
324,zmfa8RNxqSuOJ9Nx-CMs_Q,Positano Restaurant,Pizza,4.5,50,M4S 2M9
325,ghWwqlRd1MaWz8hfgZ8Vsw,Hollywood Gelato,Ice Cream & Frozen Yogurt,4.0,117,M4G 3B7
326,bRntmjztJ4dFDA_LYiEECw,Snakes & Lattes Annex,Bars,4.0,333,M6G 1K4
327,rvHGv9Q7r5QkIYrCZlfoAQ,Pukka,Indian,4.0,162,M6C 1B6
328,QNfh79NwsNnl-AngRhg2ww,Kingyo Izakaya,Japanese,4.0,336,M4X 1R7
329,cicPsia8Wj-DNRkmLbD_xg,The Keg Steakhouse + Bar,Steakhouses,3.5,91,M4S 2B2
330,fPISsMIXOYZP1uins2Bwyw,Summer's Ice Cream,Ice Cream & Frozen Yogurt,4.5,147,M5R 1C1
331,FyUcIAn8timIFybYpOLbAw,The Alley,Bubble Tea,4.5,191,M4Y 0B6
332,Jo3Cpvf8fpfcAIFG3TagbQ,Pantheon Restaurant,Greek,4.0,306,M4K 1P1
333,dOHyn5WK2XNzJOJ0UwzLQQ,Elite Experience: SNOWDEN,Yelp Events,5.0,15,M4P 1E4
334,C_g3n0TGN9IVtwED4WiavA,Sunny Morning,Breakfast & Brunch,4.0,102,M4T 1Y5
335,oZP0Ynj-yHUxJUmY7-HaUA,Rustle & Still Café,Coffee & Tea,4.5,113,M6G 1K6
336,3G13CB2Y5MW3g_K7NjWU6Q,The Social Blend,Coffee & Tea,4.5,30,M4P 2X9
337,iPuY6dR5w5X_gOM_2mx-hA,Mayrik,Mediterranean,4.5,59,M4G 3B7
338,RqOgBMpKYdsEOmBVmFXe3g,RYUS Noodle Bar,Ramen,4.0,340,M4K 2P7
339,iT053N_wdX7Ryr5lLCtLfg,Sorn Thai Restaurant,Thai,3.5,108,M4P 2J2
340,VA95qAV2PRH9gtTi2Vfv4Q,Trattoria Nervosa,Italian,4.0,335,M5R 1B8
341,O66Zy8Y13VBm72ZDhS4fIg,Sassafraz,French,3.5,369,M5R 1A6
342,-ltD-dHqdZ5-wjAMKYa6Ng,La Bella Managua,Latin American,4.5,226,M6G 1M5
343,7oEKIG7d1ttPRejppZ3WIA,Lady Marmalade,Breakfast & Brunch,4.0,550,M4M 1J3
344,ovnqQaQ8BsPgDoJ4nlYBUw,Bakerbots Baking,Desserts,4.0,288,M6H 2T4
345,MOB5oCEKCw3S76SsiuQjqA,Mary Be Kitchen,Canadian (New),4.5,53,M4V 1K6
346,UpbTdzW9OoVrnbpHyxnMWg,Mandarin Restaurant - Toronto,Chinese,3.5,119,M4S 2C6
347,UmFL-tksFnHc4ecvABvdhA,Sophie's,Breakfast & Brunch,4.0,94,M4G 3B7
348,0X255ZLz70dj3QrLWnPE3Q,Churrasco Villa Toronto's Original,Portuguese,4.0,80,M4P 1K2
349,RrqcZLX05djKo1GVLMXMDQ,Korean Village Restaurant,Korean,4.0,333,M6G 1K7
350,Jm_bARKbaZyzoxatBrmZPQ,Chadwick's,Canadian (New),4.0,197,M5R 3B6
351,5uHAA5avjVvdDhgDUQs6lw,Rahier Patisserie,Bakeries,4.0,84,M4G 3B7
352,nrq5H3LZicjMG0wv7gy08g,Kintaro Izakaya,Japanese,4.0,194,M4Y 4C5
353,UVKi839mvCc9BrCmeJbitA,Shinobu Sushi,Japanese,4.0,111,M4N 2M8
354,ruR-mrEaNbFJGnM-WCbcgg,Bi Bim Bap,Korean,4.0,68,M6C 2C2
355,7AROCXGuMX_T2phutMxYuA,Punto Gelato,Ice Cream & Frozen Yogurt,3.5,80,M4S 2A3
356,uuuNWBNHdYk8EOwjxmI8OA,Randy's Take-Out,Caribbean,4.5,74,M6E 2G9
357,Cra7jGcAh_McPTHpm9YlTQ,Umami Poke,Hawaiian,4.5,51,M4T 1W5
358,lVVJMvqu4LXL5rBqjO6eqg,Tofu Village - House of Soon Tofu,Korean,4.0,187,M6G 4B9
359,3gv9Q4WbwOvU3rj44NmjtA,Bobbette & Belle,Bakeries,4.0,88,M4N 2M4
360,TpwCjlKsdYjLsvlYhKGt4g,Almond Butterfly Harbord Bakeshop & Cafe,Bakeries,4.5,151,M5S 1G6
361,If8BMnK0BFY213rOtxs9Yg,Sea Witch Fish and Chips,Fish & Chips,4.0,117,M6C 1A9
362,ALkOqlWODyxPg5VSp0HLrg,Zakkushi On Carlton,Japanese,4.0,295,M5A 2K9
363,t28yDI4DsxQmIGnb0gtoZQ,Yukashi Japanese Cuisine,Japanese,4.5,30,M4S 2M9
364,TMn3xLDiI9_y-AgTYb1gSA,The Captain's Boil,Cajun/Creole,4.5,23,M4P 2J6
365,PiLfiQYyDNgBaAvSL58cqg,Okonomi House Restaurant,Japanese,4.0,269,M4Y 2R4
366,C6uJ3mbYCuQyy9PK2rBcKw,Granite Brewery & Restaurant,Pubs,3.5,127,M4P 3B7
367,MMGnDeqMUNQsLC5V6BINjQ,Mr.Tonkatsu,Japanese,4.0,190,M5S 1Y3
368,LmIGu7WPby4lm8MpELlOMw,Salad Days,Food Stands,4.5,122,M4W 1A1
369,iJCI80Nwp514xIqBOgjhCA,Fat Pasha,Middle Eastern,4.0,190,M5R 1V9
370,_Gv5HPQBM3fzI9bOUYFYuw,The House On Parliament,British,4.0,291,M5A 3A2
371,FHYKWg2ZAJf3cRWKfg2Y5g,Craque de Creme,Desserts,4.0,76,M5R 3H7
372,i_V36U612XnJ5SJAE1OPWw,Apiecalypse Now!,Pizza,4.0,198,M6G 1L5
373,F_oPMHJrH42R67xp5eKtQA,Yummy Korean Food Restaurant,Korean,4.0,244,M6G 1K7
374,7LBVI9euGV3ugO0-efZHvg,Duff's Famous Wings,Chicken Wings,3.5,125,M4G 3B7
375,UDk7qUVIetK3Y3NuARguqg,Banjara Indian Cuisine,Indian,3.5,418,M6G 1L7
376,OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,Pizza,4.0,305,M4K 1P7
377,vtT5LzqjBjNymliYf4uEfw,For The Win Board Game Cafe & Bar,Cafes,4.0,57,M4N 2L2
378,q0tMKr-hzS4UT0RArdZfzQ,Rooster Coffee House,Coffee & Tea,4.5,143,M4K 2N4
379,gtfLQysuCBEAQk3wwWxwTg,Viva Napoli,Pizza,3.5,87,M4S
380,-OxDX2fPQLYi6ChW2Z6xxQ,Fresh On Bloor,Vegan,3.5,312,M5S 1W5
381,WNnkyVvBfY1vTqiqSufZQA,Cibo Wine Bar,Wine Bars,3.0,166,M4P 2H5
382,mES9E5K4HbYoPFXGv0pUuw,Como En Casa,Mexican,4.0,225,M4Y 1Z2
383,1SknhuCmaR0PIIjQY3e6eg,The Burger's Priest,Burgers,3.5,233,M4N 2M7
384,aEZ_EoArhpjV2p0q5MXFMA,Onnki Donburi,Japanese,4.0,161,M4Y 1V8
385,ikI3t6meCr4_DpHHZs6N2w,Kwan,Dim Sum,3.0,174,M4T 1Z6
386,9ET_RUNztevq4_OLAX80Gg,Café Boulud,Cafes,3.5,257,M4W 0A4
387,7461xh8zxRcdxcXBswixMw,Jerusalem Restaurant,Middle Eastern,4.0,82,M6C 2C4
388,9tfw-OEfpF0qC2hSzRks6g,Hair of the Dog,Pubs,4.0,330,M4Y 2C3
389,Zbx-3fTiv31PWrypscnvDA,Byblos Uptown,Mediterranean,4.0,47,M4P 2H9
390,UZilBC8-jkGrR8y9AFrCgA,Maker Pizza,Pizza,4.0,73,M5M 3X3
391,y4z0iQZWN4R2Fk8SiPQU5A,Urban Hakka,Hakka,4.0,54,M4N 2L8
392,5OAO9TxfvsvccFFD4pjmeg,Chacho's Fine Mexican Dining,Mexican,3.5,81,M4S 1A1
393,uwT7CppiYkek-Z-661sndQ,Sip Wine Bar,Pizza,3.5,95,M4P 1T4
394,epb_jKqFvo34MoozEM3Qsg,Roti Cuisine of India,Indian,4.5,106,M5R 1W1
395,jMSRYnx6X5BO2RtWG44aGA,Hazel's Diner,Diners,4.0,133,M4N 2M8
396,wfnvI08SMHeIH6_lOeZ7xA,Mariachi's Restaurant,Mexican,3.5,93,M4S 2A3
397,o6Yor6ofIw2TqM3mN28Kzg,Tacos El Asador,Mexican,4.0,292,M6G 1L2
398,mhYqhFq1W2YF02up_fL_wA,Aroma Espresso Bar,Coffee & Tea,3.5,75,M4P 1E4
399,m7PPpShEdfhtV-7NnPN1Nw,Duke of Kent,Pubs,3.0,93,M4P 2C6
400,HwgCbqHWaM4uWGp_A1G1nQ,Lime Asian Kitchen,Thai,4.0,62,M4N 2L5
401,3uIXuw878fNjxZ2Li1diFg,The Hogtown Vegan,Vegan,4.0,404,M6H 1M3
402,tiQQqJ5ymf_XWzyF9ywArw,Mars Uptown,Diners,3.5,68,M4P 2C8
403,htVvtLIFftBLqzRISjReDw,The Cheesecake Factory,Desserts,3.0,646,M6A 2T9
404,kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,Bagels,4.0,58,M4T 1Y7
405,NoT7u2QNEvsVbH9MIzAzlw,Si Lom Thai Bistro,Thai,4.0,166,M4Y
406,qAg8GkN9rforFWmGxBqVqA,Uncle Betty's Diner,Salad,3.0,192,M4P 2J3
407,uBmJygqjv9YuhwGD5WjDww,Thobors Boulangerie Patisserie Café,Bakeries,3.5,64,M4S 2M9
408,ZyYWnUbopxby-dW4eOovxw,Ritz Caribbean Foods,Caribbean,3.5,62,M4R 2H1
409,bebSq0oaQdgPX4tAPkgDlw,Salad House,Salad,4.5,80,M4W 3T5
410,Q3SdFs_6P3BPhPPywHZqBQ,Khmer Thai Restaurant,Thai,4.0,133,M6E 1A4
411,XD0LjNuPPwJPsTAHecUh7A,Terroni,Italian,3.0,269,M4W 2L8
412,58h2EhvN3iJ4jeu95N5YzA,Allan Gardens,Parks,4.5,105,M5A 2P2
413,PxH02Eu2Z4MUycBLU80D8g,Kamasutra Indian Restaurant & Wine Bar,Indian,3.5,101,M4G 3B4
414,MhiBpIBNTCAm1Xd3WzRzjQ,Messini Authentic Gyros,Greek,3.5,488,M4K 1P2
415,JOoblYsQjFT-47tkt6om0A,7 West Cafe,Italian,3.5,387,M4Y 1R4
416,ieour3mPrdGm1cCg1IwN8w,Kiyo,Japanese,4.5,34,M5R 3J1
417,CNPnbJlMmCx08geOvDmH7A,Blu Ristorante,Italian,4.0,143,M5R 2H2
418,lOKgoQtMhnlf6hWvrOiMtQ,JOEY Yorkdale,Canadian (New),3.5,291,M6A 2T9
419,DYGCzsHi7pT4AAe8kh5Dug,Chipotle Mexican Grill,Mexican,3.5,87,M4P 2C9
420,ZwURbn4AVHxSUL6iDwjk5A,Zee Grill Seafood Restaurant & Oyster Bar,Seafood,4.0,42,M4S 2M9
421,9AEmY0f_QMmueXQoKsQfKw,Piedmont Coffee Bar,Coffee & Tea,4.5,65,M4Y 1N3
422,n9w8JmmmpZHVUaPY98gbZw,Dessert Lady Café,Bakeries,4.0,108,M4W 1J5
423,9KBd2YPnRxaNjZz23TUd6A,Ed's Real Scoop,Ice Cream & Frozen Yogurt,4.5,189,M4M 1J5
424,MxzDRVIeN5JdjdcmTv4Q3Q,Momo Hut & Gardens,Himalayan/Nepalese,4.5,92,M4K 1P1
425,3ohJ9WQLb5Cbb_j1zdJ-xg,Fabarnak Community Cafe and Catering,Cafes,4.0,124,M4Y 2C9
426,nb2Bpt5uGGZvNhnkEGMnpw,The Irv Gastro Pub,Burgers,4.5,118,M5A
427,5RzR64HqnLRHo-MpZ129mQ,Nove Trattoria,Italian,4.0,49,M4T 1Y5
428,9i7Gz3xaa-gwh1Fi3q1_kA,BlueBlood Steakhouse,Steakhouses,3.5,104,M5R 1X8
429,H9pG0BNhqID2MTj8KnY3jQ,COO Café Bread or Rice,Japanese,4.5,85,M6H 1M4
430,YqAJzkF6NA_SbKx0TqJHvA,Gryfe's Bagel Bakery,Bagels,4.5,67,M6A 2C1
431,cr__ihwxDQ7hyq2ZfX172Q,Bach Yen,Thai,4.0,198,M4M 1Y3
432,X2Nrv-UvBjgeWKJoeyZp_A,Star King Viet Thai Cuisine,Vietnamese,3.5,75,M4P 2E6
433,WN3NSIJQHfxtjf1kV7snVA,Kevin's Taiyaki,Specialty Food,4.5,69,M6G 4B9
434,fJ-2acaqvWOsujUTAJB-ew,ramen Raijin,Ramen,3.5,354,M4Y 2X6
435,qGL7Z0yVXET7GTq-mNyQmQ,The Sushi Bar,Japanese,4.0,43,M4N 2M4
436,n_-CwlqV8fzEIUPky8Ibtw,The Oxley,Gastropubs,4.0,145,M5R 1C4
437,Pz13Ru_-U4qoZiu89ezVmQ,Utsav,Food Delivery Services,4.0,123,M5R 1B8
438,AtpYrfIJJuSMc8h2fWQEIw,Wong's Ice Cream,Ice Cream & Frozen Yogurt,4.5,130,M4M 1Y2
439,5dy8OiWJty9AuxBcBzeBZQ,Piano Piano,Italian,3.5,249,M5S 1G5
440,SuFvpU4xFDYeAcFNArrxnQ,Pii Nong Thai,Thai,4.0,41,M4G 3C1
441,yRBE98DheftGKDwZG39P-w,Latazza Cafe,Cafes,4.5,16,M4S 2C6
442,CsS9WsonGYyE3vINi5bxSg,Barrio Coreano,Korean,3.5,233,M6G 1K9
443,0uEidTfcs-9GAMJXLvIYTw,Blooming Orchid,Chinese,4.5,19,M5N 1B1
444,OJ6zfenoK-eBNI7vvNrOsg,Fieramosca,Italian,4.5,97,M5R 1A9
445,4Ua5_CI0rKq3ar5hUTUprw,KINTON RAMEN,Ramen,4.0,200,M5B 2A2
446,nDn2h-_c7Xk4UwM0aiXZlw,Mezes,Greek,4.0,209,M4K 1P4
447,hjDM6ylmxALkTdKMB-aybQ,United Bakers Dairy Restaurant,Middle Eastern,3.5,88,M6A 1A1
448,sCPNcNxYuTnTdlAZohMyQg,Museum Tavern,American (Traditional),3.5,219,M5S 1W2
449,8FqfLM0Kv3Grr9l8bOAlCA,Athens Pastries,Bakeries,4.5,119,M4K 1P5
450,fyekfJA4hXNgMQ09HL9WIA,Famiglia Baldassarre,Italian,4.5,49,M6H 4H1
451,rO3lZpVSoRMhhd0AEJBjlg,Sunrise House,Korean,3.5,206,M6G 1L1
452,lja35zyGpcmVrhCTWwVgPg,Maiz,Latin American,4.0,66,M4N 2L2
453,ijjuLKQ-h2esqrF7vnG-bw,Pi Co,Pizza,3.5,40,M4S 2A9
454,4MMPpETGn-3LG5xMpcPO7w,Pho King Fabulous!,Vietnamese,3.0,86,M4P 2E7
455,ZilzayEdyk70SoI-wruJbg,Congee Queen,Chinese,4.0,253,M3C 3L2
456,DiZPJEv35VOjdtJgU9gJTQ,Phipps Bakery Cafe,Bakeries,4.0,30,M5N 1A2
457,d_AcktF-fWL9zzvNPg7euQ,Simone's Caribbean Restaurant,Caribbean,4.5,127,M4K 1R1
458,RvYjKtzdIPA2VBUpJJbzCw,Tokyo Kitchen,Japanese,4.0,138,M4Y 1T1
459,Bu1SgnZblQhE345j3GlzUg,The Great Maratha,Indian,4.0,51,M6C 2C4
460,ELMx3cZxU_aSreWDvT2ZDQ,Sampaguita Village,Filipino,4.0,100,M3H 1S8
461,iL2pb5Khi6jV113vOVQCvA,Mexico Lindo,Mexican,4.0,60,M4S 1T3
462,cuXCQM-9VwpZlSneEY1b3w,Indian Street Food Company,Indian,3.5,70,M4G 3C1
463,bXysvJlRPTFTZ3fdvwRsYA,Tokyo Sushi,Japanese,4.0,36,M5N 1A3
464,u71djaZjecGVU1MqMevQ4g,Ristorante Sotto Sotto,Italian,4.0,104,M5R 2H4
465,pdTYUCGkYz35utxPyUMoag,La Carnita,Mexican,2.5,158,M4P 2X9
466,a1TTRvtMCDoxalOU6mUycg,Cabano's Comfort Food,Comfort Food,4.5,59,M4Y 0A5
467,iZ_Hdpxqwt3-c6349wXhuA,Jin Dal Lae,Korean,4.5,76,M6G 1L1
468,ohEGwJtSqrVd2SD-FKKrUQ,Napoli Centrale,Italian,4.5,59,M5R 3G5
469,-eJmNm0j12v1wuyIkfj7yQ,Honest Weight,Seafood,4.5,123,M6P 1Y3
470,6LR0Eg5EAMEIES7CY7ITOg,Ferraro 502,Pizza,3.5,51,M5N 1A5
471,dqoxe7g7CsnFlRQA9N-2NQ,Creeds Coffee Bar,Cafes,4.0,66,M5R 1V9
472,rtr3fSe2DIjjTkyHJQtCAQ,T-Buds,Desserts,3.5,84,M4N 2M4
473,8GcBqziFqPkz5YSuXx-tSA,Good Bite Restaurant,Diners,3.5,52,M4P 2H6
474,y-Iw6dZflNix4BdwIyTNGA,Indie Ale House,Breweries,4.0,246,M6P 1Y9
475,ovlWOSKVjGecnaPuZLv_OQ,Crown Princess Fine Dining,Dim Sum,3.5,260,M5S 3A5
476,UPmrHkx4YmNo_QRniekP8g,The Rose & Crown,Music Venues,3.5,53,M4P 2C8
477,js9rQZAlA5rr7oSBRRcCDw,Dimmi Bar & Trattoria,Italian,3.5,194,M5R 1A8
478,11oPXzO6RQ6F_UUYbLkALA,The Cupcake Shoppe,Bakeries,3.0,79,M4P 2E7
479,1KP5pShdlC7dqyQbxtP3Zw,Oakwood Espresso,Coffee & Tea,5.0,27,M6E 2W2
480,EL-iUP2pr6aJE2ZRVyNwyA,Baker and Scone,Breakfast & Brunch,4.0,78,M6C 1B2
481,GdCRQU3VCh_x8fY84mbwYQ,Bamiyan Kabob,Afghan,4.0,146,M4H 1C4
482,uF86ZhygpBEGr3CudNemYA,O.Noir,Canadian (New),3.5,330,M4Y 2G2
483,aPIowUY3jp8ZGTlFoAMw_Q,The Abbot Pub,Pubs,4.0,29,M5N 1A5
484,JJ8ypBu3b--fy4HA5RB1gg,Morton's The Steakhouse,Steakhouses,4.0,119,M5R 2E8
485,bNHeKmkBx5emT9xLfdWyjw,Tokyo Sushi,Sushi Bars,4.0,118,M4Y 1J8
486,TozYSxnKbMECma0exWdnFg,FK,French,4.5,34,M6C 1B5
487,0lQeZyb_jLHf44yBq7V5-g,Raps Authentic Jamaican,Caribbean,4.0,86,M6E 2G7
488,7UBOtHkr8dd1glP634Kkjw,Eataly Toronto,Italian,3.5,197,M4W 1A6
489,WKcVegcUjAld1S737a_QHw,Sorry Coffee,Coffee & Tea,4.0,124,M5S 1M8
490,r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,Thai,4.5,2895,M5H 3G8
491,e41TP5cXZqSrz50xCBJqZw,Insomnia Restaurant & Lounge,Lounges,4.0,923,M5S 1Y6
492,q9_gLvTNf11etVxbH7JY0Q,Yasu,Japanese,4.5,364,M5S 1G4
493,lDpVyjENOz_qbxbRoyBi8w,Black Camel,Sandwiches,4.5,340,M4W 1S9
494,iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos y Mariscos,Mexican,4.5,1323,M5T 2K1
495,RtUvSWO_UZ8V3Wpj0n077w,KINKA IZAKAYA ORIGINAL,Japanese,4.0,1628,M5B 2A2
496,k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,American (Traditional),4.0,724,M6C 1B2
497,G24p1oGGfY3t-m8Z2lPCaQ,Tinuno,Filipino,4.0,560,M4X 1J6
498,O_UC_izJXcAmkm6HlEyGSA,Playa Cabana,Mexican,4.0,431,M5R 1V4
499,Uq-GOs9_IqweUsB5MdII9w,Emma's Country Kitchen,Breakfast & Brunch,4.0,394,M6C 1B6
