restaurant_id,name,category,ratings,review_counts,zip_code
wVc3g-YfyDvkOLDecpr4DA,Five Doors North,Italian,4.0,115,M4S 2A3
ohZEAOsjOYPINsqaqKnzfA,Flaming Stove,Middle Eastern,4.5,53,M4S 1G3
g6AFW-zY0wDvBl9U82g4zg,Baretto Caffe,Cafes,5.0,326,M3B 2W7
ukAUNyzUcBA4Su8UKjaJKg,7 Numbers Restaurant,Italian,4.0,105,M5N 1A5
YnHY2M-6Q5Lz_Loi8rZ2Ow,Khau Gully,Indian,4.0,85,M4S 1Z8
67Pa_CtXthgJzXfY8JzLDQ,Holy Chuck,Burgers,3.5,313,M4T 1Y7
u9_cHsWEKds73ZT8PZaf6g,Bolan Thai Cuisine,Thai,4.0,97,M4S 2N4
Iadni8K9IgCJe2yB3fpgTw,Banjara Indian Cuisine,Indian,4.0,137,M4P 1G4
hm0y7QxT-UUmQcF074qV0g,Boxcar Social,Wine Bars,4.0,141,M4T 1W1
xGXzIliuZ6FgMS870UjPRw,The Burger Shack,Hot Dogs,3.5,106,M4R 1A9
9ot8oInkYZTt6wkkGe__vQ,Auberge du Pommier,French,4.0,358,M2P 2C6
thzyiQZb16zD8wMliaEfRQ,Sushi Supreme,Sushi Bars,4.0,104,M4S 1Z8
dMGT_S059U8hzMWxdf90SQ,Hotel Gelato,Ice Cream & Frozen Yogurt,4.0,61,M5N 1B4
cccT1HYSn1e4gDbMx9xebA,Fit For Life,Sandwiches,4.5,39,M4P 1A6
-Tns0_AGEfXrf37ktfxPvg,Rachel's Coffee House,Coffee & Tea,4.0,74,M4S 1Z8
0mGYvAFGxH9bGRqYHxS0BQ,Touhenboku Ramen Restaurant,Ramen,3.5,118,M4P
qhtGHIO1Qgxjh4-8Ij8Tzw,Milkcow Cafe,Ice Cream & Frozen Yogurt,4.0,99,M4P 2J6
XF7cEaCGuPkt1yuz77jeTQ,Mermaid Fish and Grill House,Seafood,4.5,47,M4T 1M9
By4Suw6S-whbg51y_967BQ,Snakes & Lattes Midtown,Cafes,4.0,59,M4P 1G6
eXS5YBwzRnFUbGlTvlx1rA,The Mad Bean,Coffee & Tea,4.5,49,M5N 1B1
B9pMUND3peh4fFtGmqA4LA,Balsamico Ristorante,Italian,4.5,41,M4S 2A2
0cpLF0LFQHHRFNlL0iy_Aw,Union Social Eatery,American (Traditional),4.0,144,M4V 1K6
PIw9pJ4d1hKOGAylByxzQw,Hokkaido Ramen Santouka,Ramen,4.5,36,M4S 2A2
R5ZvZ97FDp2bD93CNKg-zQ,Lola Sushi,Sushi Bars,4.0,67,M4S 2A3
P7CQtFeORdYNO2_305rEbw,Shoushin,Japanese,4.0,78,M4N 2M4
XIQZC49qv_75_3sKQApSsw,Crosstown Coffee Bar,Coffee & Tea,4.5,26,M5P 2J8
HKfW6AZ-lW7jwLJwNlcLLQ,Kintako Japanese Restaurant,Japanese,4.0,156,M4G 3W4
qbQ1qZx6eTy7pOOXMBfQNQ,Boom Breakfast & Co,Breakfast & Brunch,3.5,118,M4R 1A7
JuBw7e5HDcVJ7PjXIbE30Q,9 Bars,Cafes,4.5,32,M4T 1M9
StJX1EMWre9a6HI-tRbuhQ,KINTON RAMEN,Ramen,3.5,81,M4P 2Y3
zmfa8RNxqSuOJ9Nx-CMs_Q,Positano Restaurant,Pizza,4.5,50,M4S 2M9
ghWwqlRd1MaWz8hfgZ8Vsw,Hollywood Gelato,Ice Cream & Frozen Yogurt,4.0,117,M4G 3B7
cicPsia8Wj-DNRkmLbD_xg,The Keg Steakhouse + Bar,Steakhouses,3.5,91,M4S 2B2
Jo3Cpvf8fpfcAIFG3TagbQ,Pantheon Restaurant,Greek,4.0,306,M4K 1P1
dOHyn5WK2XNzJOJ0UwzLQQ,Elite Experience: SNOWDEN,Yelp Events,5.0,15,M4P 1E4
C_g3n0TGN9IVtwED4WiavA,Sunny Morning,Breakfast & Brunch,4.0,102,M4T 1Y5
3G13CB2Y5MW3g_K7NjWU6Q,The Social Blend,Coffee & Tea,4.5,30,M4P 2X9
iPuY6dR5w5X_gOM_2mx-hA,Mayrik,Mediterranean,4.5,59,M4G 3B7
RqOgBMpKYdsEOmBVmFXe3g,RYUS Noodle Bar,Ramen,4.0,340,M4K 2P7
iT053N_wdX7Ryr5lLCtLfg,Sorn Thai Restaurant,Thai,3.5,108,M4P 2J2
7oEKIG7d1ttPRejppZ3WIA,Lady Marmalade,Breakfast & Brunch,4.0,550,M4M 1J3
MOB5oCEKCw3S76SsiuQjqA,Mary Be Kitchen,Canadian (New),4.5,53,M4V 1K6
UpbTdzW9OoVrnbpHyxnMWg,Mandarin Restaurant - Toronto,Chinese,3.5,119,M4S 2C6
UmFL-tksFnHc4ecvABvdhA,Sophie's,Breakfast & Brunch,4.0,94,M4G 3B7
0X255ZLz70dj3QrLWnPE3Q,Churrasco Villa Toronto's Original,Portuguese,4.0,80,M4P 1K2
5uHAA5avjVvdDhgDUQs6lw,Rahier Patisserie,Bakeries,4.0,84,M4G 3B7
UVKi839mvCc9BrCmeJbitA,Shinobu Sushi,Japanese,4.0,111,M4N 2M8
ruR-mrEaNbFJGnM-WCbcgg,Bi Bim Bap,Korean,4.0,68,M6C 2C2
7AROCXGuMX_T2phutMxYuA,Punto Gelato,Ice Cream & Frozen Yogurt,3.5,80,M4S 2A3
Cra7jGcAh_McPTHpm9YlTQ,Umami Poke,Hawaiian,4.5,51,M4T 1W5
3gv9Q4WbwOvU3rj44NmjtA,Bobbette & Belle,Bakeries,4.0,88,M4N 2M4
ALkOqlWODyxPg5VSp0HLrg,Zakkushi On Carlton,Japanese,4.0,295,M5A 2K9
t28yDI4DsxQmIGnb0gtoZQ,Yukashi Japanese Cuisine,Japanese,4.5,30,M4S 2M9
TMn3xLDiI9_y-AgTYb1gSA,The Captain's Boil,Cajun/Creole,4.5,23,M4P 2J6
C6uJ3mbYCuQyy9PK2rBcKw,Granite Brewery & Restaurant,Pubs,3.5,127,M4P 3B7
_Gv5HPQBM3fzI9bOUYFYuw,The House On Parliament,British,4.0,291,M5A 3A2
7LBVI9euGV3ugO0-efZHvg,Duff's Famous Wings,Chicken Wings,3.5,125,M4G 3B7
OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,Pizza,4.0,305,M4K 1P7
vtT5LzqjBjNymliYf4uEfw,For The Win Board Game Cafe & Bar,Cafes,4.0,57,M4N 2L2
q0tMKr-hzS4UT0RArdZfzQ,Rooster Coffee House,Coffee & Tea,4.5,143,M4K 2N4
gtfLQysuCBEAQk3wwWxwTg,Viva Napoli,Pizza,3.5,87,M4S
WNnkyVvBfY1vTqiqSufZQA,Cibo Wine Bar,Wine Bars,3.0,166,M4P 2H5
1SknhuCmaR0PIIjQY3e6eg,The Burger's Priest,Burgers,3.5,233,M4N 2M7
aEZ_EoArhpjV2p0q5MXFMA,Onnki Donburi,Japanese,4.0,161,M4Y 1V8
ikI3t6meCr4_DpHHZs6N2w,Kwan,Dim Sum,3.0,174,M4T 1Z6
9ET_RUNztevq4_OLAX80Gg,Café Boulud,Cafes,3.5,257,M4W 0A4
7461xh8zxRcdxcXBswixMw,Jerusalem Restaurant,Middle Eastern,4.0,82,M6C 2C4
9tfw-OEfpF0qC2hSzRks6g,Hair of the Dog,Pubs,4.0,330,M4Y 2C3
Zbx-3fTiv31PWrypscnvDA,Byblos Uptown,Mediterranean,4.0,47,M4P 2H9
UZilBC8-jkGrR8y9AFrCgA,Maker Pizza,Pizza,4.0,73,M5M 3X3
y4z0iQZWN4R2Fk8SiPQU5A,Urban Hakka,Hakka,4.0,54,M4N 2L8
5OAO9TxfvsvccFFD4pjmeg,Chacho's Fine Mexican Dining,Mexican,3.5,81,M4S 1A1
uwT7CppiYkek-Z-661sndQ,Sip Wine Bar,Pizza,3.5,95,M4P 1T4
jMSRYnx6X5BO2RtWG44aGA,Hazel's Diner,Diners,4.0,133,M4N 2M8
wfnvI08SMHeIH6_lOeZ7xA,Mariachi's Restaurant,Mexican,3.5,93,M4S 2A3
mhYqhFq1W2YF02up_fL_wA,Aroma Espresso Bar,Coffee & Tea,3.5,75,M4P 1E4
m7PPpShEdfhtV-7NnPN1Nw,Duke of Kent,Pubs,3.0,93,M4P 2C6
HwgCbqHWaM4uWGp_A1G1nQ,Lime Asian Kitchen,Thai,4.0,62,M4N 2L5
tiQQqJ5ymf_XWzyF9ywArw,Mars Uptown,Diners,3.5,68,M4P 2C8
htVvtLIFftBLqzRISjReDw,The Cheesecake Factory,Desserts,3.0,646,M6A 2T9
kLfzthw4Y6Wwp3DC_-8EmA,The Bagel House,Bagels,4.0,58,M4T 1Y7
NoT7u2QNEvsVbH9MIzAzlw,Si Lom Thai Bistro,Thai,4.0,166,M4Y
qAg8GkN9rforFWmGxBqVqA,Uncle Betty's Diner,Salad,3.0,192,M4P 2J3
uBmJygqjv9YuhwGD5WjDww,Thobors Boulangerie Patisserie Café,Bakeries,3.5,64,M4S 2M9
ZyYWnUbopxby-dW4eOovxw,Ritz Caribbean Foods,Caribbean,3.5,62,M4R 2H1
bebSq0oaQdgPX4tAPkgDlw,Salad House,Salad,4.5,80,M4W 3T5
XD0LjNuPPwJPsTAHecUh7A,Terroni,Italian,3.0,269,M4W 2L8
58h2EhvN3iJ4jeu95N5YzA,Allan Gardens,Parks,4.5,105,M5A 2P2
PxH02Eu2Z4MUycBLU80D8g,Kamasutra Indian Restaurant & Wine Bar,Indian,3.5,101,M4G 3B4
MhiBpIBNTCAm1Xd3WzRzjQ,Messini Authentic Gyros,Greek,3.5,488,M4K 1P2
JOoblYsQjFT-47tkt6om0A,7 West Cafe,Italian,3.5,387,M4Y 1R4
CNPnbJlMmCx08geOvDmH7A,Blu Ristorante,Italian,4.0,143,M5R 2H2
lOKgoQtMhnlf6hWvrOiMtQ,JOEY Yorkdale,Canadian (New),3.5,291,M6A 2T9
DYGCzsHi7pT4AAe8kh5Dug,Chipotle Mexican Grill,Mexican,3.5,87,M4P 2C9
ZwURbn4AVHxSUL6iDwjk5A,Zee Grill Seafood Restaurant & Oyster Bar,Seafood,4.0,42,M4S 2M9
9AEmY0f_QMmueXQoKsQfKw,Piedmont Coffee Bar,Coffee & Tea,4.5,65,M4Y 1N3
n9w8JmmmpZHVUaPY98gbZw,Dessert Lady Café,Bakeries,4.0,108,M4W 1J5
9KBd2YPnRxaNjZz23TUd6A,Ed's Real Scoop,Ice Cream & Frozen Yogurt,4.5,189,M4M 1J5
MxzDRVIeN5JdjdcmTv4Q3Q,Momo Hut & Gardens,Himalayan/Nepalese,4.5,92,M4K 1P1
3ohJ9WQLb5Cbb_j1zdJ-xg,Fabarnak Community Cafe and Catering,Cafes,4.0,124,M4Y 2C9
nb2Bpt5uGGZvNhnkEGMnpw,The Irv Gastro Pub,Burgers,4.5,118,M5A
5RzR64HqnLRHo-MpZ129mQ,Nove Trattoria,Italian,4.0,49,M4T 1Y5
9i7Gz3xaa-gwh1Fi3q1_kA,BlueBlood Steakhouse,Steakhouses,3.5,104,M5R 1X8
YqAJzkF6NA_SbKx0TqJHvA,Gryfe's Bagel Bakery,Bagels,4.5,67,M6A 2C1
cr__ihwxDQ7hyq2ZfX172Q,Bach Yen,Thai,4.0,198,M4M 1Y3
X2Nrv-UvBjgeWKJoeyZp_A,Star King Viet Thai Cuisine,Vietnamese,3.5,75,M4P 2E6
fJ-2acaqvWOsujUTAJB-ew,ramen Raijin,Ramen,3.5,354,M4Y 2X6
qGL7Z0yVXET7GTq-mNyQmQ,The Sushi Bar,Japanese,4.0,43,M4N 2M4
n_-CwlqV8fzEIUPky8Ibtw,The Oxley,Gastropubs,4.0,145,M5R 1C4
Pz13Ru_-U4qoZiu89ezVmQ,Utsav,Food Delivery Services,4.0,123,M5R 1B8
AtpYrfIJJuSMc8h2fWQEIw,Wong's Ice Cream,Ice Cream & Frozen Yogurt,4.5,130,M4M 1Y2
SuFvpU4xFDYeAcFNArrxnQ,Pii Nong Thai,Thai,4.0,41,M4G 3C1
yRBE98DheftGKDwZG39P-w,Latazza Cafe,Cafes,4.5,16,M4S 2C6
0uEidTfcs-9GAMJXLvIYTw,Blooming Orchid,Chinese,4.5,19,M5N 1B1
OJ6zfenoK-eBNI7vvNrOsg,Fieramosca,Italian,4.5,97,M5R 1A9
4Ua5_CI0rKq3ar5hUTUprw,KINTON RAMEN,Ramen,4.0,200,M5B 2A2
nDn2h-_c7Xk4UwM0aiXZlw,Mezes,Greek,4.0,209,M4K 1P4
hjDM6ylmxALkTdKMB-aybQ,United Bakers Dairy Restaurant,Middle Eastern,3.5,88,M6A 1A1
sCPNcNxYuTnTdlAZohMyQg,Museum Tavern,American (Traditional),3.5,219,M5S 1W2
8FqfLM0Kv3Grr9l8bOAlCA,Athens Pastries,Bakeries,4.5,119,M4K 1P5
lja35zyGpcmVrhCTWwVgPg,Maiz,Latin American,4.0,66,M4N 2L2
ijjuLKQ-h2esqrF7vnG-bw,Pi Co,Pizza,3.5,40,M4S 2A9
4MMPpETGn-3LG5xMpcPO7w,Pho King Fabulous!,Vietnamese,3.0,86,M4P 2E7
ZilzayEdyk70SoI-wruJbg,Congee Queen,Chinese,4.0,253,M3C 3L2
DiZPJEv35VOjdtJgU9gJTQ,Phipps Bakery Cafe,Bakeries,4.0,30,M5N 1A2
d_AcktF-fWL9zzvNPg7euQ,Simone's Caribbean Restaurant,Caribbean,4.5,127,M4K 1R1
RvYjKtzdIPA2VBUpJJbzCw,Tokyo Kitchen,Japanese,4.0,138,M4Y 1T1
Bu1SgnZblQhE345j3GlzUg,The Great Maratha,Indian,4.0,51,M6C 2C4
ELMx3cZxU_aSreWDvT2ZDQ,Sampaguita Village,Filipino,4.0,100,M3H 1S8
iL2pb5Khi6jV113vOVQCvA,Mexico Lindo,Mexican,4.0,60,M4S 1T3
cuXCQM-9VwpZlSneEY1b3w,Indian Street Food Company,Indian,3.5,70,M4G 3C1
bXysvJlRPTFTZ3fdvwRsYA,Tokyo Sushi,Japanese,4.0,36,M5N 1A3
u71djaZjecGVU1MqMevQ4g,Ristorante Sotto Sotto,Italian,4.0,104,M5R 2H4
pdTYUCGkYz35utxPyUMoag,La Carnita,Mexican,2.5,158,M4P 2X9
a1TTRvtMCDoxalOU6mUycg,Cabano's Comfort Food,Comfort Food,4.5,59,M4Y 0A5
6LR0Eg5EAMEIES7CY7ITOg,Ferraro 502,Pizza,3.5,51,M5N 1A5
rtr3fSe2DIjjTkyHJQtCAQ,T-Buds,Desserts,3.5,84,M4N 2M4
8GcBqziFqPkz5YSuXx-tSA,Good Bite Restaurant,Diners,3.5,52,M4P 2H6
ovlWOSKVjGecnaPuZLv_OQ,Crown Princess Fine Dining,Dim Sum,3.5,260,M5S 3A5
UPmrHkx4YmNo_QRniekP8g,The Rose & Crown,Music Venues,3.5,53,M4P 2C8
js9rQZAlA5rr7oSBRRcCDw,Dimmi Bar & Trattoria,Italian,3.5,194,M5R 1A8
11oPXzO6RQ6F_UUYbLkALA,The Cupcake Shoppe,Bakeries,3.0,79,M4P 2E7
GdCRQU3VCh_x8fY84mbwYQ,Bamiyan Kabob,Afghan,4.0,146,M4H 1C4
uF86ZhygpBEGr3CudNemYA,O.Noir,Canadian (New),3.5,330,M4Y 2G2
aPIowUY3jp8ZGTlFoAMw_Q,The Abbot Pub,Pubs,4.0,29,M5N 1A5
JJ8ypBu3b--fy4HA5RB1gg,Morton's The Steakhouse,Steakhouses,4.0,119,M5R 2E8
bNHeKmkBx5emT9xLfdWyjw,Tokyo Sushi,Sushi Bars,4.0,118,M4Y 1J8
0lQeZyb_jLHf44yBq7V5-g,Raps Authentic Jamaican,Caribbean,4.0,86,M6E 2G7
7UBOtHkr8dd1glP634Kkjw,Eataly Toronto,Italian,3.5,197,M4W 1A6
WKcVegcUjAld1S737a_QHw,Sorry Coffee,Coffee & Tea,4.0,124,M5S 1M8
fGdUxfeEWp9pn2sAa9rv2w,Roselle,Bakeries,4.5,214,M5A 1K9
9Eghhu_LzEJgDKNgisf3rg,Scaddabush Italian Kitchen & Bar,Wine Bars,3.5,461,M5B 1S8
K3V9JWBZgIMtSICc4kBRUA,Naan & Kabob,Afghan,4.0,109,M4Y 2B2
3cAy1gxlprn1ue0q3L_ziw,Lee Chen Bistro,Dim Sum,3.5,162,M4W 2G9
p1ohbPwI1QfjHQ2zRup5OA,Portici,Italian,4.0,76,M5R 1E9
DKZN5IjHEE_BCDCRLxb7sQ,Mykonos Mediterranean Grill,Greek,4.0,93,M4W 2H2
Xw50tINqzrI_BM_x7_IcZA,Crêpes à GoGo Spadina,French,4.0,93,M5S 2J2
iAxsnFs3qq0Qx1EJ1S9SoQ,Koyoi Restaurant & Bar,Japanese,4.0,129,M4Y 1K9
x8UvTkKx9WApRsMxQ3ZPtQ,Crown & Dragon Pub,Pubs,3.5,149,M4W 3P4
D87tFO-R6U8f4-e0r4Zq_g,Yorkville Crepes,Creperies,3.5,165,M4W 3Y8
bTJnd1cvOXO4_an4-442cQ,Chick-fil-A,Fast Food,4.0,98,M4Y 2B6
u-3wk-2mnsjy0YIoEg_XjQ,Rooster Coffee House,Coffee & Tea,4.0,70,M4Y 0A9
Zq9WPT7ZAOYlQ0GV8OQWKQ,Cluck Clucks,Chicken Shop,4.0,269,M5A 4M8
1PJpo48hSChCbriXEHGSjw,Opus Restaurant,Wine Bars,4.0,63,M5R 1B2
cefRDEK5O3t_iUuwnmL27Q,Smith,Breakfast & Brunch,3.5,225,M4Y 2E2
aRvCyCpwxgIqjXSSZ8pt3g,Mallo,Coffee & Tea,5.0,38,M5R 3G3
_M--1pHhyDlMNQRE9971ng,The Bata Shoe Museum,Museums,4.0,93,M5S 1W7
5LPK0LeKiS4HKzYwKXvFLg,Suliko Restaurant,Russian,4.0,137,L4K 1E8
KMEvwN9hzkBVUGXqKZWxoQ,Grill Gate,Canadian (New),4.5,120,M3H 2T3
yU4zevCwPAQIMb73smTHog,Bamiyan Kabob,Afghan,4.0,84,M3J 2N8
mM5XynUk82upOm43mIJFHw,Royal Jade,Hakka,4.5,71,L4K 2V1
omwPSPE8j7jEP4mecQM8KA,Genji Sushi,Japanese,4.0,78,M3J 3A1
E8UIJIlW0Z5441VDegPA9Q,Pita Golden Pocket,Middle Eastern,4.5,90,L4K 2S9
5fg-RNWNbqyGn8b8wqe4QQ,168 Sushi Asian Buffet,Buffets,3.5,265,L4K 3B9
PQ6pDjHP0P28D3CY5UNxDA,Forget Me Not Cafe,Vietnamese,4.0,104,M3K 1E6
FJY3WbrP1UFPJaG_87kNdA,Hank Daddy's Barbecue,Southern,4.0,131,L4K 1Y7
13ARujj003ytdue2yb6kRg,Thai Bamboo,Thai,3.5,112,L4K 2Y7
sLxbYuDP41cMMCsov0ULOQ,Centre Street Deli,Delis,4.0,122,L4J 3M8
M3VcPBiMvhsEJSGUHvXu2w,Mustafa Turkish Pizza,Turkish,4.0,135,M3K 1E6
f0-KEhvOZeRx-Zfo6GoA_A,Sofra Istanbul,Mediterranean,4.0,108,L4K 1A2
5BFkc4QkZL3QCCL4nijleA,Pho Viet Xpress,Vietnamese,4.0,146,L4J 2J6
MXg7l-i--rIjHHPBUcw3gw,Meat Point,Turkish,4.5,49,M3K 1G6
kJFFocY96ahEhlHyH34pJw,Wolfie's,Delis,4.5,43,M3H 2S5
g9cKOi-6XzQne3s5TqA2fQ,Pho Dau Bo Restaurant,Vietnamese,4.0,133,M9M 2E7
CMN2zW7c5bdXT_esaKm_YA,Dumpling King,Chinese,4.0,40,M3J 3J6
zQD5Gb2LjPsCCsWXVK2RIg,Bun Bo Hue,Vietnamese,4.5,65,M9M 2W8
ObF3P_0ZALYErfqnfZiu0Q,Sandy's Diner,Breakfast & Brunch,4.5,19,M3J
wtJY0ujK8FUsnW-sJ1fKiQ,Pho Mi Viet Hoa,Vietnamese,4.0,50,M3N 2J8
LiY0vRXMWrjUrXQr2Z_D4A,Pancer's Original Deli,Delis,4.5,69,M3H 3N3
2jS79ABLQY_T7YqETy8zCA,BATL - The Backyard Axe Throwing League,Axe Throwing,4.5,19,L4K 4M2
kOr4iuBgFoSFFoMfUoTjbQ,Orly Restaurant & Grill,Middle Eastern,4.0,69,M3H 2S5
kFlc2Sat1kZx4rN6g0hfgQ,TORA,Japanese,4.0,140,M6A 2T9
V266JsrD7CUoK-4PQz3uBQ,Amadeus Patisserie,Bakeries,4.0,123,L4J 7M1
fM61Y-jjZ0dlHEj4C6kbDA,Kin Sushi,Japanese,4.5,21,M3K 2B5
iGqGde420TlBrKcU43TEog,Me Va Me,Middle Eastern,3.5,163,L4J
ZeWgkWVOvUeauW9ARQkH0Q,La Campagna Italian Eatery,Italian,4.5,31,L4K 1A2
nbhBRhZtdaZmMMeb2i02pg,Sunnyside Grill,Breakfast & Brunch,4.5,19,M3J 3K5
_SuPPi-txNSwbWlu8IQkuQ,The Burger's Priest,Burgers,3.5,153,L4L 2V5
ggAHppSaR5Z-KrAXZjC_rg,Deer Garden Signatures,Chinese,4.0,36,L4K 3B9
bDM3LtDxvRds5m4HCTc9HQ,Cocoon Coffee,Coffee & Tea,5.0,19,M3K 1E2
DStJWqCQr6Ln5TODfL98Zw,California Sandwiches,Sandwiches,3.5,51,M3J 2P6
hTUtle9Btvw-K_0ne0og_A,Pho Real,Vietnamese,4.0,147,L4L 0C1
8Zjij16AkcnokBQ2w6yXwg,Raj Mahal Indian Cuisine,Indian,4.5,24,M3H 5Y4
4egAyQgylMPJgngmNGCloA,Ann's Congee,Chinese,4.0,88,L4J 3M8
aJh4PsBAsRpekUc9sLgvXA,Kotsy's Restaurant,Breakfast & Brunch,4.0,75,L4K 2S9
C-1vkiwcWIuWCNYhwDLCow,Sandra's Italian Kitchen,Italian,4.5,16,M3J 3A1
fxRcHzovnRyWh_WMdQoNOQ,Taj Restaurant,Modern European,4.5,16,M3J 2T2
xtD-99RklyUGf3-kXKdslg,Ladurée,Macarons,3.5,107,M6A 2T9
W7oZe-HRVxZaFjzDalWNbA,Suq,Mediterranean,4.5,16,M3J 2C5
pA9wSmZXWp5yOxKjMIQlJg,Good Morning Friends,Breakfast & Brunch,3.5,42,M3H 5T5
synyRqHFe30g3uI-p4o7vg,Hung Long Restaurant,Vietnamese,4.0,58,M3M 1G7
Tn1_yYMtMeIprdBD4ouGFA,Sullivan & Bleeker Baking,Bakeries,5.0,8,M3J 2L9
kT6RrX-H1-ibu7q03GLszw,Myeongdong Gyoza Kalguksu,Korean,4.5,38,L4J 2J6
pvCcrHFAGCml492qoQBsQg,Ricci's Pizzeria & Sandwich Shoppe,Sandwiches,4.0,173,L4L 1A6
2WhAe8nUUl6TkX9mY8EKzQ,La Traviata Ristorante & Pizzeria,Italian,4.0,49,M3K 1E5
xk_ivpAc_ow6JrQC7gZaMQ,Fresh Burger,Burgers,4.5,22,M3H 5Y4
xjGmzH-oGoaoIMB4iDhSFA,Best Istanbul Restaurant,Turkish,4.0,54,M3M 1J2
wE9mtxmnOz4593N66X0CbQ,Urban Falafel,Falafel,5.0,14,M3H 2T5
BUBGQiHeHhLDALQm8Q4u1w,Banh Mi Boys,Sandwiches,4.5,16,M3J 2S5
NImT1XHwwUmoHaPEjIIwRQ,Szechuan Gourmet,Chinese,3.5,75,M2R 2S9
swKNEf44cc_90GnM4ULm8w,Kuu Sushi,Japanese,3.5,140,L4J 3M8
K9xTkwZX-ZdMWPK8EQOy6A,Malado Sushi,Japanese,4.0,44,M9M 2E7
r0tkO_ekXqzy5SPwGVJ7mQ,Fox & Fiddle-Finch,Pubs,3.5,33,M3J 2G5
cUaCYbGvN-gmZZgC25k01w,Pho Linh,Vietnamese,3.5,38,L4K 2Y7
RdwHiTJzpCU4Q8pgsJhiKg,Max's Restaurant,Filipino,3.0,142,L4K 3B9
h-OIbmg9vR8VC7fXUJw75w,Pho Cuu Long Mien Tay,Vietnamese,3.5,52,M3L 1S1
K0_7-QjuNKMqVgLnvI5C1g,Chicken Place,Chicken Shop,4.5,10,M3J 2C6
HtpNW2ksFbflBHBs7t3AFw,Don Franchesko,Pizza,3.5,33,M3J 2E2
GSz_1XmiJjMroo0EocXXtw,Sababa Restaurant,Middle Eastern,4.0,80,L4J 6X2
JD0Wod1xotR3LckHm-Ql8A,Canephora Cafe & Bakery,Bakeries,4.0,48,M2R 1M6
kN9JRpeG-JRXwSs7YzMwPg,Starbucks,Coffee & Tea,4.5,12,M3J 2E5
ODxqcOZCuYSwNbvpu4zrAQ,Pita Pit,Sandwiches,4.5,11,M3J 3T8
g8pBpzBPkrGHm8RkID03Rg,PHO 128,Vietnamese,4.5,29,L4K 4B5
DtERMhgmOnKX2G4ln3MR4g,Nino D'aversa Bakery,Bakeries,3.0,34,M3J 2A4
oZWIRaJXmoFAqL4iav2B4g,The Enchanted Poutinerie,Poutineries,4.5,18,M3K 1E2
vqgwE3gxZSMzaUNpyM34XA,The 5th Taste Sushi Restaurant,Japanese,4.5,32,M3H 1S9
NNs2v3f6FIdZ7cSu3LRaHw,Euro Shawarma,Turkish,4.0,57,M3M 3G5
A9W5rhp49EX-BYpALGLJdg,Bombay Touch,Indian,4.0,63,L4J 7Y3
96W_FQrWSFu1CcNsr3PNlw,Jung Soo Ne,Korean,4.0,43,L4J 6X2
kukFiJdR5d1YvoOsdJWFAQ,Black Creek Pioneer Village,Museums,4.0,27,M3J 2P3
t8FmkV-AWZfmidXzkLegqA,Kebab Time,Mediterranean,4.0,50,M2R 2A5
Td7sMSrTSlTnP-fy24_n3g,The Islands Caribbean Restaurant,Caribbean,4.0,17,M3J 1P3
61eXtTmhDepujO7_IdA9-w,Caribbean Heat Family Restaurant,Caribbean,3.0,24,M3J 3K2
wCEIvbgs9p7RYapa-34wIw,Bazille,Canadian (New),4.0,42,M6A 2T9
qrSsS0pk7SL67MP5nN8tlg,Le Montmartre French Restaurant,French,4.0,28,M3H 2T7
u2YUXAjaHwhY0zHR8yZlig,Cora's Breakfast & Lunch,Breakfast & Brunch,3.0,59,M3H 5Y4
osReQ5btI-E12En-veu52Q,Beijing Sung,Korean,3.5,27,L4K 2Y7
6b0Cy4MPzyKMo6cAhYHY9Q,Chito's Pizza,Mediterranean,4.0,30,M3K 1N7
aY0Y058p2_iWxMAZron2mg,Paese,Italian,4.0,62,M3H 3N1
IO0b0QQpI92At0g5BZUTlw,The Indian Cuisine,Indian,3.5,80,L4J 6X3
3n3dKPx7TVR7nKIGpA0wLw,Noon Moment,Bubble Tea,3.5,33,M3N 2K2
VHxC8N23U4MwnbVrlIqOjw,Pho Huong Trang,Vietnamese,4.0,25,M3J 1L5
USl08j1cxicgejktn17IVA,Ciao Roma,Italian,4.5,58,L4L 8E3
sqn5jdCYgGLWxTYBbrhHpQ,Amigos Latin Flavour,Mexican,4.5,23,M3M 3C6
sdl60K7ephAJnkXC5a5u6g,Elite Grande Restaurant & Banquet Hall,Venues & Event Spaces,4.5,9,M3J 3J6
9YnM8lVVJSyaTksmSVRR4A,Aji Sushi,Japanese,3.0,42,M3J 3T8
3lbDMeEaI1Anq1oW-ZggCA,The Vegitaliano,Vegan,4.0,25,L4K 1W1
i7WdEjPrZkzo7whKd-PufQ,Dave & Buster's,American (Traditional),2.5,242,L4K 5C3
lusyQapYBD-df6VofjRWMQ,Karahi Point,Indian,4.0,37,M9M 2Y9
eUi3O-8Gqh_nJ_ZhO-25gQ,Get & Go Burrito,Mexican,3.5,47,M3K 1G7
fHeaQtfx7HuPzXKeO1XwwQ,Moxie's Grill & Bar,Canadian (New),3.5,74,L4L 0B7
rHaRt3J8R7fGfHTP5Kw6lg,Tov-Li,Pizza,4.0,40,M2R 1Z1
KENynjpbyq33DjGWXOip2Q,Pizza Nova,Pizza,4.5,9,M3J
r6CaBBT6oW6laBgkrWbZFQ,Earls Kitchen + Bar,Canadian (New),3.0,141,L4L 0B7
